comment,Sentiments,Label
jumlah badan usaha kabupaten jember dipangil jpn kait patuh bayar iur bpjs sehat nilai iur bayar capai badan usaha langsung laku bayar lebih buat komitmen laku bayar,0,netral
kepala sub umum sama bendahara keluar bnk ikut giat sosialisasi sosialisasi kepesertan jamin sehat nasional pnpn keluarga tambah pns pusat bpjs sehat diselengarakan bpjs sehat kabupaten polewali mandar,0,netral
kunjung sebut kacab bpjs sehat cabang pangkalpinang rudy widjajadi maksud tuju kunjung informasi kondisi kepersertan jamin sehat nasional jkn wilayah provinsi pulau bangka belitung,0,netral
siang min mau tanya kalau bpjs pbin cek kartu mana mau nambah angota bpjs keteranganya anak tsb daftar pbin jkn ga muncul kartu digital mohon info,0,netral
minta sini apa data perlu dm admin twiter bpjs,0,netral
layan sehat ditangung bpjs sohib sini jadi bpjs sehat kan,0,netral
min baru daftar orangtua bpjs bulan lalu kemudian daftar auto debit kok info bayar rekening,0,netral
siang min kalo daftar bpjs sehat mengunakan ktp apa blangko ktp,0,netral
mohon info min istri awal masuk dlm bpjs sehat mana kerja sat dpt kerjan pindah bpjs usaha sat sdh kerja amp masuk bpjs usah tempat kerja gimana cara min,0,netral
kalau bpjs sehat terus bayar sendiri aku biasa sehat keluarga pas udah pilih coba aja nama muncul ga,0,netral
selamat siang mau tanya apa rubah status bpjs anak tnimenjadi mandiri lewat pandawa,0,netral
alas perintah angaran tepat sasar dikongkritkan penuh hak dasar rakyat rupa tangung jawab negara wujud bpjs sehat rakyat,0,netral
ga sih tempat faskesnya ubah bulan min karna tempat obat pindah tempat,0,netral
harap gubernur dki jamin biaya sehat seluruh warga dki lewat bpjs bentur pres tahun ungkap tian,0,netral
min mau tanya data dulu masalah data ganda padahal dulu udah lama pindah kantor lama bantu min mutasi kantor baru,0,netral
bayi kandung daftar bpjs,0,netral
hai min mohon bantu masuk aplikasi jkn laku ubah no telpon email no telpon email tsb bukan nomor sehinga cek status kepesertan terimakasih,0,netral
selamat pagi admin bpjs sehat azan prawiro status kartu bpjs sehat ayah aktif info telegram chika bpjs sehat aplikasi mobile jkn non aktif rimas kasih harap cepat bales,0,netral
selamat pagi mingu lalu puskesmas minta rujuk rs cicendo periksa mata miop konfirmasi informasi tsb benar,0,netral
salam sehat sahabat layan sehat bpjs sehat batas apabila masa laku surat rujuk habis sila langsung laku konfirmasi faskes tingkat i daftar terima kasih lia,0,netral
panjang surat rujuk sekarang kouta hari kak,0,netral
salam sehat sahabat sila konfirmasi langsung kantor cabang bpjs sehat tempat terima kasih tata,0,netral
bagaimana cara tahu besar denda bpjs,0,netral
min mau tanya program jamin sehat wil jabar kalo punya bpjs asuransi jenis,0,netral
kata sih mbak puskesmas umbulharjo tp pas bulan mei kmrn nah tp ku jg kurang tau lanjut kmrn nanya krna langsung bilang ga dapet krna lair mei jd klinik pake biaya sendiri,0,netral
rapat rapat kerja dewi asmara seringkali tanya kena bagaimana layan sehat hadap masyarakat bpjs sehat menteri,0,netral
sdf minta saran rek jadi aku masalah gigi geraham kiri lubang geraham kanan udah gigi tingal tengah aku punya bpjs sehat kalo segi biaya mending aku daftar bpjs sehat trus awat pake bpjs pake biaya mandiri cont,0,netral
salam sehat sahabat prosedur ubah faskes wajib daftar minimal bulan faskes lama ubah efektif laku tangal bulan ikut terima kasih ryan,0,netral
mau tanya klo daftar bpjs sehat pakai alamat domisili nt yg tera kartu alamat domisili alamat sesuai ktp trm ksh,0,netral
turut tim diri kantor staf presiden menteri sehat menteri uang bpjs sebut selesai bayar klaim covid sesuai arah presiden joko widodo bersatulawancovid ksp,0,netral
min kalu mau namba angota keluarga gak dri aplikasi jkn,0,netral
work cw aku kerja ga dapet fasilitas bpjs ketenagakerjan amp sehat kalau aku daftar mandiri ketenagakerjan kalau sehat memang udah keluarga terima kasih,0,netral
rabu september tempat ruang kerja kepala kejaksan negeri lahat laksana giat penandatanganan surat kuasa khusus sk bpjs sehat cabang lubuklingau kejaksan negeri lahat giat penandatangan sk hadir,0,netral
malam kak mau ubah bpjs pbi mandiri masa tungu bpjs,0,netral
salam sehat sahabat mohon maf atas ketidaknyamananya rujuk laku dasar indikasi medis jelas dokter bagai bentuk tangan sakit derita terima kasih rein,0,netral
kak cha asuransi sehat sendiri cuma bpjs kak terus kakak rencana bikin asuransi didik buat si kecil,0,netral
lewat aplikasi yach min kalau dateng langsung kantor bpjs sehat min tanjung priok kantor dekat mana yach,0,netral
kalo bpjs sehat hitung iur bpjs sehat usah hitung hitung bpjs usah beberapa perlu perhati iur bpjs sehat usah besar persen nominal gaji persen usah,0,netral
bayar iur bpjs sehat tepat waktu tiap bulanya rupa suatu wajib perlu penuh,0,netral
mau tanya kalau igd rs yg beda hari sama,0,netral
punya nder kalo kamu bekeluarga masukin pasang anak bpjs sehat potong bjs nya tetap orang,0,netral
betul e mail tetep,0,netral
salam sehat sahabat ubah email laku cara mandiri lalu aplikasi mobile jkn sila pilih menu lai mobile jkn kemudian pilih menu ubah data pilih menu email rubah email terima kasih esco,0,netral
pas aku mau cetak bpjs jkn mobile e mail nya sesuai format padahal udah betul pas liat yt banyak jg ngalami gimana solusi,0,netral
selamat soreh admin tlng mau cek aktif bpjs sehat,0,netral
temen yg pake asuransi sehat bpjs,0,netral
halo mahasiswa rantau pindah faskes sesuai domisili rantau kalau iya apa syarat langsung klik aplikasi smartphone,0,netral
halo min mau tanya bagaimana alur daftar bpjs sehat mandiri online,0,netral
baru selesai daftar bpjs orang tua min,0,netral
anti nomor hp aplikasi jkn,0,netral
selamat siang bpjs sat daftar log in aplikasi mobile jkn sebut nomor hp sesuai mohon laku ubah nomor hp,0,netral
admin alamat bpjs sehat jakarta timur mana,0,netral
bayar iur bpjs sehat tepat waktu tiap bulanya rupa suatu wajib perlu penuh kalau bayar bpjs apa jadi,0,netral
iur bpjs sehat ubah meski uji coba hapus kelas bpjs sehat mulai laku sejak juli ikut rincianya,0,netral
dibikinin bpjs sehat faskesnya gue buat deket rumah gue tingalnya kos begimana wkwkwkwkwkwk,0,netral
terimakasih min kalau mau tambah angota keluarga gimana min,0,netral
halo kalau mau turun kelas bpjs cara gimana min,0,netral
salam sehat sahabat jamin ganti kacamata beri paling cepat tahun sekali terima kasih rein,0,netral
buat kacamata tahun sekali,0,netral
bpjs memang non aktif meski pasuk bulan lahir umur,0,netral
halo anak yg usia th tunjang lalu langkah apa yg laku aktif bpjs cara mandiri,0,netral
min mau tny ayah ibu anak bpjs tp anak non aktif anak aktif dr usah sy mau dftarkan ayah ibu anak utk kasus spt hrs daftar baru tambah data lai tks,0,netral
salam sehat sahabat apabila milik buku rekening mengunakan rekening salah satu angota keluarga k terima kasih tata,0,netral
min mau daftarin ibu bpjs sehat beliau buku tabung yg bayar tagih beliau solusi terimakasih,0,netral
min daftar bpjs pertama kali tp lupa waktu mau bayar pas cek status penanguhan bayar tdk aktif kalo mau bayar lg gmn soal virtual acountnya udh kadaluarsa tp cek tagih iur tulisanya lunas tlg bantu,0,netral
hai mau tanya bagaimana cara tahu no bpjs nya kartu bpjs,0,netral
salam sehat sahabat tambah angota keluarga pu pns sila konfirmasi cara langsung lalu satu kerja mana sahabat kerja terima kasih khala,0,netral
selamat malam pns tambah angota keluarga baru tp kepala keluarga nya pakai askes terima kasih,0,netral
bagaimana prosedur layan scaling gigi mengunakan bpjs,0,netral
min nomer daftar bpjs gimana cara hapus nomer kepesertan biar daftar baru,0,netral
min kakak daftar bpjs usah henti jadi kartu aktif terang keluar atas mau sendiri yg tanya biaya bulan jalan krn status aktif makas,0,netral
salam sehat sahabat apabila sat kuliah aktif ikut orang tua maksimal hinga usia tahun lampir surat terang aktif kuliah universitas didik sat lalu layan pandawa teri,0,netral
halo min kartu aktif premi padahal pembayaranya lunas min mohon bantuanya daftar obat,0,netral
halo min ubah lokasi faskes ubah beda provinsi gak kalo syarat,0,netral
waktu daftar bpjs sehat keluarga adik daftar sistem adik punya kartu bpjs sehat jadi adik daftar bpjs sehat dulu,0,netral
work jadi aku suruh isi berkas tahap magang bakti tp aku punya bpjs sehat nah buat tau nama kode faskesnya darimana,0,netral
urus surat izin kemudi sim milik bpjskesehatan,0,netral
mulai bpjs dulu banyak orang indonesia pikir kalau punya bpjs perlu asuransi sehat kalau punya asuransi sehat gak perlu bpjs turut kurang tepat,0,netral
salam sehat sahabat kait sebut sahabat cek cara mandiri lalu aplikasi mobile jkn menu info terima kasih mely,0,netral
min mau ganti faskes via aplikasi salah pilih malah anti faskes saudara batal saudara beda domisili,0,netral
min aku mau check nomor bpjs via nik lewat sms gateway kok ga kalau via dm min thanks,0,netral
menko pmk perintah pemda jombang aju semua warga jadi bpjs sehat,0,netral
lama rehab bpjsnya ga min,0,netral
min bpjs pindah pbi kok cek jkn info iur tagih mohon cek min kepesertan,0,netral
min mau turun kelas bpjs cara nya gimana,0,netral
min wa pandawa kata sedang baik mau daftar jkn mobile nomor hp email daftar bantu daftarin nomor hp email min,0,netral
mau daftar no hp e mail buat mobile jkn perlu whatsap pandawa whatsapnya maintenance sosmed dm ig twiter kurang responsif jadi kontak mana,0,netral
halo min laku ubah no telp hubung pandawa kata sedang ganguan administrasi,0,netral
salam sehat sahabat mohon maf atas ketidaknyamananya tambah angota keluarga mandiri lalu aplikasi mobile jkn terima kasih rein,0,netral
hai ijin tanya donk apa bener sekarang tiap cetak sep pasien wajib sidik jari kalo pasien kondisi lemas apa bedrest apa wajib sidik jari biasa sendiri yg cari rujuk hari beda,0,netral
layan pandawa sedang ganguan tambah angota keluarga bpjs solusi bagaimana kalau datang langsung kantor bpjs blm,0,netral
min mau ubah kepesertan dr usah mandiri lewat mobile jkn daftar autodebet kira proses brp lama,0,netral
cara hitung berapa iur bpjs sehat karyawan,0,netral
halo kak mau tanya klo ganti alamat mobile jkn kartu ganti alamat kak blm cetak kartu ganti,0,netral
min syarat tutup bpjs meningal apa,0,netral
min pakai autodebit tp sampe skrg blum tari atas tagihanya gimana min,0,netral
min mau tanya kena nomor jkn punya suami cek,0,netral
bpjs sehat kalo alam kok diterusin nder non aktifin sekolah yg lama deh iya kamu bayar jkm yg tunda nder jadi jatuh mandiri bru ntar sekolah yg baru nerusin,0,netral
min kalo gatau nomor bpjs sehat dapetin info mana lupa pasword ap jkn nungu menit,0,netral
bpjs sehat bantu rupa program gotong royong rakyat,0,netral
salam sehat sahabat dinformasikan lebih jenis kepesertan daftar bagai apa terima kasih wahyu,0,netral
alamat bpjs sama ktp beda gimana kata sesuai dukcapil gimana,0,netral
baik perintah tahu timbang besar cicil lai sisa gaji berapa,0,netral
salam sehat sahabat apabila masuk kepesertan pbi kartu bayar tungakan alih jadi pbpu mandiri wajib bayar tungakanya terima kasih esc,0,netral
halo min surat rujuk tulis laku okt kok tolak rs mohon bantuanya terima kasih,0,netral
halo kak cara ubah domisili kartu bpjs gimana soal bpjs mrmang keluarga sih sedgkn skrg sudh pindh dri tmpt yg dlu,0,netral
halo min mau tanya kalau mau update kartu askes bpjs cara gimana,0,netral
kr kalau bpjs karyawan pasu orang tua bagai tangungan nga posisi orang tua nga punya bpjs sehat tempat kerja gada hrd amp yg ngurus bpjs nga paham soal,0,netral
mau tanya dong gmn cara buat bpjs terus k buat semua satu trimakasih,0,netral
cara nonaktif bpjs sehat cara online ofline bpjs bpjskesehatan layananbpjs menonaktifkanbpjskesehatan,0,netral
istri masuk dtks kan kata nya otomatis langsung jadi pbi sekarang kalo aju dinsos dulu apa langsung kantor bpjskes tempat,0,netral
reaktivasi kartu bpjs bagaimana min via aplikasi terimakasih,0,netral
min sekarang unuk iur bulan bpjs kes mandiri kelas i berapa,0,netral
min syarat utk daftar bpjs apa aja,0,netral
halo sy habis masa kontrak dr pkwt yg bpjs bayar pt apa iur lanjut otomatis pindah kelas,0,netral
min knp kalo minta faskes kartu bpjs sy ngasih yg digital dr aplikasi jkn bilang suruh nge print buka sama aja,0,netral
kalo maksud bpjs ketenagakerjan sih kek kalo bpjs sehat buka udah otomatis ngikut sesuai jumlah gaji kak,0,netral
salam sehat sahabat bayar terima lebih kali bulan sama jadi sisa saldo otomatis akumulasi iur bulan lanjut terima kasih aya,0,netral
bagaimana cara rubah faskes aplikasi mobile jkn,0,netral
kalo alamat surat maksud gimana min betul suami pindah datang serang banten tegal jawa tengah jadi ektp sekarang jawa tengah bukan banten,0,netral
halo kak cara ubah domisili kartu bpjs gimana soal bpjs mrmang keluarga sih sedgkn skrg sudh pindh dri tmpt yg dlu,0,netral
kalo alamat surat maksud gimana min betul suami pindah datang serang banten tegal jawa tengah jadi ektp sekarang jawa tengah bukan banten,0,netral
min mau tanya bulan sehat gigi nasional jatuh bulan apa tgl brp trus mau tanya klo awat gigi bersihin karang gigi cover bpjs,0,netral
min mau tanya bulan sehat gigi nasional jatuh bulan apa tgl brp trus mau tanya klo awat gigi bersihin karang gigi cover bpjs,0,netral
salam sehat sahabat dinformasikan lebih jenis kepesertan sahabat daftar bagai apa terima kasih hary,0,netral
udah bayar bpjs non aktif yah status,0,netral
halo alami masalah rupa dobel bayar iur bpjs lalu transfer autodebet mohon bantuanya,0,netral
saran obat dokter spesialis saraf kak obat beli sendiri baik apotek tcm herbal kalau efek yg tahu khasiat baik bila blm punya bpjs saran urus,0,netral
bila blm punya bpjs saran urus salam aktif sila lampir surat terang aktif kuliah universitas beri instansi orang tua lapor layan pandawa menu aktif kartu anak tahun kuliah,0,netral
kanal apa ecek kepesertan bpjs sehat,0,netral
kalian memanfatkan layan tatap muka maupun non tatap muka bpjs sehat,0,netral
cek status tagih bpjs sehat lalu aplikasi mobile jkn,0,netral
sila nomor hp email sesuai data bpjs sehat terima kasih,0,netral
cek cara mandiri lalu aplikasi mobile jkn menu info hubung layan care center,0,netral
apabila aktif jadi pbpu mandiri sat lalu aplikasi mobile jkn aju cara manual kantor cabang bpjs sehat sesuai wilayah domisili tingal,0,netral
saran aju cara manual kantor cabang bpjs sehat sesuai wilayah domisili,0,netral
direktur utama bpjs sehat bagai chair of technical comision tc on medical care and sicknes insurance of isa papar rencana kerja tc health sekaligus bagai tc health meting perdana trienium,0,netral
sat bpjs sehat sedang buka rekrutmen seleksi aktuaris badan ajun aktuaris badan,0,netral
daftar laku lalu webiste resmi bpjs sehat maret,0,netral
daftar bpjs sehat wilayah dki jakarta apa kartu bpjs sehat utk wilayah tangerang daerah pulau jawa mohon jelas,0,netral
pagi min mau tanya rujuk balik kontrol rs apa muncul jkn mobile tks,0,netral
bpjs sehat sesuai iur sesuai dgn pres nomor jamin sehat yg hitung sejak iur april,0,netral
salam nomor hp kirim kode otp sesuai daftar database bpjs sehat tambah ubah nomor hp sila lalu layan pandawa layan administrasi lalu whatsap,0,netral
salam tambah angota keluarga pu pns sila konfirmasi cara langsung lalu satu kerja mana sahabat kerja lalu layan pandawa layan administrasi lalu whatsap,0,netral
min buat bayar bpjs langsung cara cek nya gimana yah,0,netral
halo mau tanya bpjs langsung aktif pindah faskes luar domisili urus langsung kantor bpjs domisili baru,0,netral
bpjs sehat hadir program rehab rencana bayar tahap,0,netral
kalian tahu atur menteri sehat pmk no tahun standar tarif layan sehat lengar program jamin sehat,0,netral
jangan lewat diskusi publik tuju tahun program bpjs sehat,0,netral
pernah layan tugas bpjs sehat baik kantor bpjs sehat mal layan publik mobile customer service lalu kanal non tatap muka care center pandawa,0,netral
bpjs sehat laku audiensi asosiasi rumah sakit swasta indonesia,0,netral
dewan jamin sosial nasional djsn kolaborasi bpjs sehat laku kaji sama potret kembang lengar program jkn indonesia,0,netral
bpjs sehat mengunakan nomor induk duduk nik bagai nomor identitas program jamin sehat nasional jkn,0,netral
menteri tahan marsekal pertama tni dr budi satriyo utomo sp kfr mars diskus sama dirjampelkes bpjs sehat dr lily kresnowati m kes perihal pemanfatan data,0,netral
duta besar republik bangladesh indonesia h e air vice marshal mohamad mostafizur rahman unjung bpjs sehat rangka ajar pengelolan program jkn,0,netral
temu harap jadi langkah awal diskusi lanjut maupun peluang kerja sama kelola jamin sehat bangladesh bpjs sehat,0,netral
badan penyelengara jamin sosial bpjs sehat buka peluang civitas akademika universitas airlanga memanfatkan data milik bpjs sehat bagai basis teliti,0,netral
direktur utama bpjs sehat ghufron mukti kunjunganya,0,netral
ghufron yakin langsung program bpjs sehat lepas libat seluruh mang penting masuk teliti akademisi,0,netral
alam pribadi kalo mau pake bpjs referensi dulu mana rs yg bener layan gantung policy rs masing,0,netral
sekarang statmin mimin colab ajak sahabat data sobat bpjs main kuis,0,netral
dewan jamin sosial nasional djsn kolaborasi bpjs sehat laku kaji sama potret kembang lengar program jkn indonesia,0,netral
temu harap jadi langkah awal diskusi lanjut maupun peluang kerja sama kelola jamin sehat bangladesh bpjs sehat akselerasi tingkat pengelolan jamin sosial sehat,0,netral
pesan tuju informasi bpjs sehat segera laku konsultasi sehat dokter fasilitas sehat tingkat pertama fktp tempat daftar sehinga layan sehat lebih lanjut,0,netral
bpjs sehat laku demonstrasi aplikasi mobile jkn hadap wakil bagai negara sesi inovation zone wsf diselengarakan isa maroko,0,netral
salam sahabat butuh layan sehat sila pemeriksan awal faskes daftar butuh tindak khusus beri rujuk rs sesuai indikasi medis,0,netral
kadek maharani nuansa swasti sejak lama daftar program jkn pernah beberapa kali obat mengunakan kartu kadek kata bagai anak muda paham kena bpjs sehat,0,netral
korlantas polri sama bpjs sehat jasa raharja tinjau polres purwakarta lihat progres kesiap rencana uji coba laku kepesertan jkn aktif,0,netral
meski jamin bpjs sehat jumlah perlu perhati kait skema penjaminanya,0,netral
bpjs sehat lomba tulis ide teliti model aktuaria jamin sehat nasional buat kalian mahasiswa simak infografis syarat ketentuanya,0,netral
komunikasi publik kait program bpjs sehat kini turut jadi agenda perintah konsentrasi,0,netral
mohon beri jelas akses tes online moga pihak bpjs tes ulang,0,netral
temu dgn agen kapal ikan dlm rangka fasilitas jadi agen perisai bpjs ketenagakerjan utk awak kapal ikan mengcover kepesertan jamin sosial,0,netral
halo selamat pagi min mau tanya bpjs program kunjung rumah rumah warga informasi anti kartu bpjs anti askes golong pensiun memang pihak bpjs,0,netral
wujud bpjs sehat bpjs sehat dengar penasaran gak apa sih bpjskesmendengar,0,netral
pemeriksan hamil laku per trimester fktp daftar apabila fktp sedia fasilitas pemeriksan hamil fktp beri rujuk faskes jejaring rekan bidan laku layan sehat sebut,0,netral
perlu tahu sama kader jkn kis rupa mitra resmi bpjs sehat yg milik peran utk beri paham kena program jkn kis tlh beri latih program sebut,0,netral
salam sehat sahabat perihal aktif kepesertan pbi sahabat aju lalu kantor dinas sosial tempat mungkin masuk jamin pbi terima bantu iur terima kasih esco,0,netral
datang bpjsnya cara onlinenya min thanks,0,netral
salam sehat sahabat benar sahabat alih segmen kepesertan pu pegawai swasta jadi pbpu mandiri non aktif usah tempat kerja terima kasih tata,0,netral
pernah anak demam muntah trs igd tp pas hasil lab keluar diangap tdk apa datang igd d jam kerja jam smp jam jd gk cover heuheu ngadi ngadi ah,-1,negatif
muntah lebih hari muntah hari malam klo frekuensi sering hari malam x lebih udah masuk gawat darurat diare kadang bijak buat pikir dulu,-1,negatif
gmna dg sy dlu dr sekolah kuliah bpjs orang tua pns ga pernah pakek sama sekali tu kartu padahal kelas skrg sy kerja otomatis bpjs sy mandiri sy rugi sekian tahun ga sy bpjs smpe sy bpjs mandiri skrg,-1,negatif
tetanga gw kemarin cela motor tat bayar bpjs tiap bulan pas mau pakai syarat ribet banget lh motor kepolsek dulu lah ni orang cela bukan kriminal akhir pakai uang sendiri percuma deh bayar tahun an kalau gitu,-1,negatif
brengsek bpjs susah system nya huni sdm bobrok payah tau nya nagih duit gilir pas butuh buat rs gak pakai hilangkanbpjs,-1,negatif
yg tat pajak listrik pajak motor pajak mobil pajak hasil dl tp knp tp jg yg kena imbas buruk yg kmrn minta korden baru kloset baru tunjang koq spt ga sentuh,-1,negatif
dokter suka lebih senak liat pasien bpjs,-1,negatif
preman kedok perintah ga semua kalang masyarakat tau begini,-1,negatif
layan bpjs buruk sekali punya bpjs gk pernah d pake jd males bayar,-1,negatif
perintah bpjs semprul,-1,negatif
ga bpjs yg daftar jangan dftar krn utk mengahapus kepersertan hnya dg mati,-1,negatif
ko kaya rampok bpjs,-1,negatif
lebih kejam riba nih bpjs,-1,negatif
manusia indonesia hutang hutang rem kebijakanya gak yg pro k rakyat udh sakit trs kena serang bayar jt klo mo paje bpjs,-1,negatif
bpjs cuma cara yg kira mampu bantu perintah buat hutang numpuk kalau kalian mampu mending punya proteksi pribadi layan obat obat yg beda,-1,negatif
bayaraja mati mati tambah denda,-1,negatif
bubarin aja bpjs,-1,negatif
dulu punya bpjs karna layan aga rada n sepele akhir gw bilang gw bayar sendiri gak usah pake bpjs nyata obat yg kasih beda bpjs n non bpjs,-1,negatif
denda jangan seram kondisi alas rakyat menungak banyak kondisi,-1,negatif
woi perintah ribet amet bpjs rugi triliun ga jelas juntrung makin neng nyekek rakyat koreksi kalo gw salah program jamin sehat masyarakat mana jadi wajib perintah buat nangung masyarakat jangan mis,-1,negatif
jangan asi nih rakyat mau bayar jadi main asal denda inget konsep bpjs jamin sosial bukan jadi kaya asuransi swasta mana peran negara kalau cm palakin rakyat doang lama rakyat teriak bubar nih negara kalau perintah ga becus,-1,negatif
jujur gw paling kecewa sama layan bpjs gw dukung sekarang gw paling anti sama program begini pertama penguna bpjs wajib baca apa yg cover mana yg tdk cover masuk opname rumah sakit tdk sedikit rs layan bpjs minta uang jamin microtransaction blablabla klo gw itung hampir sama biaya asuransi swasta tiga rawat jalan beberapa klinik rs batas pasien yg kunjung dokter spesialis padahal pasien bayar ful lama tahun empat yg paling bedebah beban jabat bpjs rerata jt atas fasilitas tunjang trus lo bpjs ngomong konsep nya gotong royong yg lo doktrin,-1,negatif
bpjs pemaksan yg sangat halus embel denda cicil benahin dulu deh sistem buruk sekali jangan nyari jalan pintas kena masyarakat bpjs jadi jelek kalau citra buruk,-1,negatif
bpjs buat jadi sulit,-1,negatif
kl sakit mati aja gak usa obat,-1,negatif
pernah nih ngalamin bayar tungakan sampe jutan ragara mau pindah bpjs usah mandiri phk tanya nyata wajib bayar tagih bpjs ortu kalau mau bpjs aktif nyata ortu gak tau kalau udah daftar bpjs inget waktu caleg yg daftarin n kalo calegnya pilih iur bpjs nya bakal dibayarin kata eh nyata si caleg ga pilih jadi nungak dh taun taun,-1,negatif
selaras ga uang sama pelayananya bpjs buruk,-1,negatif
aku pernah bpjs ga bayar dr niat memang mau non aktif harap blokir ga pake bpjs krn kalo obat lahir selalu pake umum akhir tahun pas urus sertifikat tanah lah kok syarate bpjs kalo ga bpjs gabisa ngurus sertifikat tanah jadi mau ga mau diaktifin tuh kartu bayangin aja tungakan dr kan amsyong,-1,negatif
ribet banget bpjs,-1,negatif
lah gua yg bayar atur aja sulit nungu gak tangan sama sekali alhasil gua gak jadi pake bpjs malah pake umum nungu bpjs mah nungu mati aja,-1,negatif
negara kok bikin susah rakyat sih kalo udh dftr asuransi gmn,-1,negatif
mau heran warga emang gitu kasih mudah malah ngeluh sakit baru urus bpjs sembuh lupain wajib inget sm mertua dulu obat cuci darah cuci darah semingu kali sekali cuci darah biaya juta begini perhitunganya x x mingu terus lu kali bulan tahan lama tahun hitung nga tuh mumet nga tuh kalaupun layan jelek yah wajar aja lu bayar bukan premium angap aja asuransi lu bayar paling rendah yah nga semua fasilitas dapet dong yha baru jt udah protes koar koar sana sini moga protes sehat selalu gbu,-1,negatif
ken nya untung malah buntung pake bpjs,-1,negatif
bpjs resin dulu nerima bpjs terima bantu iur padahal gak hak,-1,negatif
cara kejam peras rakyat udah jamin sehat suruh bayar sendiri bilang e jamin negara negara mbah mu,-1,negatif
bukan urus rakyat ne yg megap kurang bahkan gak makan ey malah bepjrs sing urus sejahtera n kasih mudah rakyat utk kerja n usaha baru deh,-1,negatif
pake bpjs digalakin padahal orang yg udah umur tingal itungan hari paling enak obat singapore orang sehat sana ga yg galak kaya bpjs indo wkwkwkw,-1,negatif
dulu suami prnh denda juta juta krna tiap bulan telat brpa hari bayar kira telat dikit trnyata denda hitung wlpun lwat hari sebal,-1,negatif
sih nyata pernah diceritain dosen kasi miris pakai bpjs,-1,negatif
moga bpjs lebih transparan customer provider sehat kena aliram dana hehe,-1,negatif
takut korupsi udh ikut asuransi sehat sayang kalau ikut bpjs,-1,negatif
buset kejam nih rezim apa gak tau banyak orang kena phk apa nih makansaja susah bayar bpjs yg makin mahal,-1,negatif
pernah kena lebih satu juta yg biasa pakai bpjs kakek nenek aku memang sering sakit an faktor usia selalu bayar bpjs cuma nungak bulan doang kalau tdk salah pas mau pakai rawat inap rumah sakit kena denda bpjs jt lebih ingat,-1,negatif
peras cara halus gak sih nih bpjs,-1,negatif
andai pelayananya belit pas hampir semua orang indonesia bakal pakai rajin bayar iur karna alam nenek sendiri sat kondisi fatal sempat sempat rumah sakit nanya pake bpjs umum sat bilang pake bpjs sat pihak rs bilang ga kamar mungkin rs mikir kalo pake bpjs mau rembusnya susah perintah entah lah bagaimana skema lapang,-1,negatif
indonesia yakin udh merdeka tahun gw rasa jajah sm perintah ny sendiri pakai bpjs,-1,negatif
pake bpjs layan nya beda bayar iur rutin tp laku nya kaya ga bayar,-1,negatif
denda bpjs udah nyentuh jutan nih kelas udah tahun engak bayar alesanya layan buruk obat buruk jelek ortu kena alzeimer parkinson rujuk antri ampun kalau program gotong royong kesukarelan masyarakat mau ikut apa engak kalau paksa kerja paksa kalau jadi seluruh layan perintah wajib aktif bpjs mampus,-1,negatif
banyak banget jadi rs bpjsnya ga bayar pas sakit baru mau dipake rugi diri sendiri padahal gimana denda sengaknya meski ga punya asuransi atleast punya bpjs kan ga lama sehat,-1,negatif
bpjs kok jd seram banget bgmn jk yg tadi mampu bayar kmd phk usaha bangkrut shg tdk mampu byr lg mudah an bijak yg lbh pro rakyat kecil,-1,negatif
cekik terus leher rakyat nih bpjs,-1,negatif
mending gausa pakai bpjs,-1,negatif
niat sehat masyarakat malah jadi bengu,-1,negatif
awas masyarakat indonesia malas baca,-1,negatif
gue benar nya nyesel ikut bpjs tp siapa suruh sat sakit baru ingat bpjs sat sehat gk prnh mau bayar iur,-1,negatif
benerin dulu aja sistem kelas sama pelayananya baru nagih orang antri kemo ama cuci darah ampe isdet duluan map cuci darah sekarang jg dah gak layan bpjs,-1,negatif
layan wa menu layan pandawa nya aneh pas hari kerja aja ga aktif,-1,negatif
dulu ayah pernah mau bikin bpjs buat keluarga larang mending nabung sendiri bikin dana darurat sendiri buka gk percaya sama perintah takut malah jadi beban bpjs sendiri,-1,negatif
tm,-1,negatif
bpjs ngeringanin beban masyarakat pke istilah denda dl smakin gk paham sma atur yg,-1,negatif
buat pindah ibu kota negara baru butuh biaya besar semua beban kpd rakyat via pajak,-1,negatif
yg sadar perihal baik fasilitas kurang bengkalai,-1,negatif
main denda lihat realitas masyarakat,-1,negatif
kok gitu min kok miskin makin susah min,-1,negatif
hem mw spog mnta rujuk faskes aja gk kasih pdhl kan dpt jatah x,-1,negatif
gak gampang bayang utk dpt fasilitas pdhl bayar mulu tiap bulan dr hamil lahir biaya pribadi,-1,negatif
cari rujuk tak mudah bayang,-1,negatif
usg kemarin nga karna nga rujuk faskes ribet point kata kalo nga penuh point nga d kasih rujuk inti kalo normal bayar umum,-1,negatif
usg gak gratis bayar obat dlnya pokok just cek aja batas,-1,negatif
aku hamil ga cover bpjs usg nya adan darurat yakali mo usg kudu tungu darurat akhir mandiri mana kelas kelas lahir nti klinik bidan adan darurat bru dpt rujuk rs,-1,negatif
tdak laku usg salin normal yg gk kluhan slama kandunganya sya dah prnah pas dlm adan susah pngen usgin anak dah bolak balik ngrus puskesmas sma misua gk smpek hari hari bulet in n akhir cuma bujuk i kecewa,-1,negatif
