comment,Sentiments,Label
mau tanya kalau daftar bpjs sehat pakai alamat domisili tera kartu alamat domisili alamat sesuai ktp terima kasih,0,netral
turut tim diri kantor staf presiden menteri sehat menteri uang bpjs sebut selesai bayar klaim covid sesuai arah presiden joko widodo bersatulawancovid ksp,0,netral
admin kalu mau namba anggota keluarga aplikasi jkn,0,netral
work cw aku kerja fasilitas bpjs ketenagakerjan amp sehat kalau aku daftar mandiri ketenagakerjan kalau sehat memang keluarga terima kasih,0,netral
rabu september tempat ruang kerja kepala kejaksan negeri lahat laksana giat penandatanganan surat kuasa khusus sk bpjs sehat cabang lubuklingau kejaksan negeri lahat giat penandatangan sk hadir,0,netral
malam kakak mau ubah bpjs pbi mandiri masa tunggu bpjs,0,netral
salam sehat sahabat mohon maaf atas ketidaknyamananya rujuk laku dasar indikasi medis jelas dokter bagai bentuk tangan sakit derita terima kasih rein,0,netral
kakak cha asuransi sehat sendiri bpjs kakak terus kakak rencana asuransi didik si kecil,0,netral
lewat aplikasi iya admin kalau datang langsung kantor bpjs sehat admin tanjung priok kantor dekat mana iya,0,netral
kalau bpjs sehat hitung iur bpjs sehat usaha hitung hitung bpjs usaha beberapa perlu perhati iur bpjs sehat usaha besar persen nominal gaji persen usaha,0,netral
bayar iur bpjs sehat tepat waktu tiap bulanya rupa suatu wajib perlu penuh,0,netral
mau tanya kalau igd rs beda hari sama,0,netral
punya nder kalau kamu bekeluarga masukin pasang anak bpjs sehat potong bjs tetap orang,0,netral
betul e mail tetap,0,netral
salam sehat sahabat ubah email laku cara mandiri lalu aplikasi mobile jkn sila pilih menu mobile jkn kemudian pilih menu ubah data pilih menu email rubah email terima kasih esco,0,netral
aku mau cetak bpjs jkn mobile e mail sesuai format padahal betul lihat yt banyak ngalami gimana solusi,0,netral
selamat soreh admin tlng mau cek aktif bpjs sehat,0,netral
temen pakai asuransi sehat bpjs,0,netral
halo mahasiswa rantau pindah faskes sesuai domisili rantau kalau iya apa syarat langsung klik aplikasi smartphone,0,netral
halo admin mau tanya bagaimana alur daftar bpjs sehat mandiri online,0,netral
baru selesai daftar bpjs orang tua admin,0,netral
anti nomor hp aplikasi jkn,0,netral
selamat siang bpjs sat daftar log aplikasi mobile jkn sebut nomor hp sesuai mohon laku ubah nomor hp,0,netral
admin alamat bpjs sehat jakarta timur mana,0,netral
bayar iur bpjs sehat tepat waktu tiap bulanya rupa suatu wajib perlu penuh kalau bayar bpjs apa jadi,0,netral
iur bpjs sehat ubah meski uji coba hapus kelas bpjs sehat mulai laku sejak juli ikut rincianya,0,netral
dibikinin bpjs sehat faskesnya aku deket rumah aku tingalnya kos begimana wkwkwkwkwkwk,0,netral
oke terimakasih admin kalau mau tambah anggota keluarga gimana admin,0,netral
halo kalau mau turun kelas bpjs cara gimana admin,0,netral
salam sehat sahabat jamin ganti kacamata beri paling cepat tahun sekali terima kasih rein,0,netral
kacamata tahun sekali,0,netral
bpjs memang non aktif meski pasuk bulan lahir umur,0,netral
halo anak usia tahun tunjang lalu langkah apa laku aktif bpjs cara mandiri,0,netral
admin mau tny ayah ibu anak bpjs anak non aktif anak aktif usaha mau dftarkan ayah ibu anak kasus daftar baru tambah data tks,0,netral
salam sehat sahabat apabila milik buku rekening mengunakan rekening salah satu anggota keluarga terima kasih tata,0,netral
admin mau daftarin ibu bpjs sehat beliau buku tabung bayar tagih beliau solusi terimakasih,0,netral
admin daftar bpjs pertama kali lupa waktu mau bayar cek status penanguhan bayar aktif kalau mau bayar bagaimana soal virtual acountnya kadaluarsa cek tagih iur tulisanya lunas bantu,0,netral
hai mau tanya bagaimana cara tahu no bpjs kartu bpjs,0,netral
salam sehat sahabat tambah anggota keluarga pu pns sila konfirmasi cara langsung lalu satu kerja mana sahabat kerja terima kasih khala,0,netral
selamat malam pns tambah anggota keluarga baru kepala keluarga pakai askes terima kasih,0,netral
bagaimana prosedur layan scaling gigi mengunakan bpjs,0,netral
admin nomor daftar bpjs gimana cara hapus nomor kepesertan daftar baru,0,netral
admin kakak daftar bpjs usaha henti jadi kartu aktif terang keluar atas mau sendiri tanya biaya bulan jalan status aktif terimakasih,0,netral
salam sehat sahabat apabila sat kuliah aktif ikut orang tua maksimal hinga usia tahun lampir surat terang aktif kuliah universitas didik sat lalu layan pandawa teri,0,netral
halo admin kartu aktif premi padahal pembayaranya lunas admin mohon bantu daftar obat,0,netral
halo admin ubah lokasi faskes ubah beda provinsi kalau syarat,0,netral
waktu daftar bpjs sehat keluarga adik daftar sistem adik punya kartu bpjs sehat jadi adik daftar bpjs sehat dulu,0,netral
work jadi aku suruh isi berkas tahap magang bakti aku punya bpjs sehat nah tahu nama kode faskesnya darimana,0,netral
urus surat izin kemudi sim milik bpjskesehatan,0,netral
mulai bpjs dulu banyak orang indonesia pikir kalau punya bpjs perlu asuransi sehat kalau punya asuransi sehat perlu bpjs turut kurang tepat,0,netral
salam sehat sahabat kait sebut sahabat cek cara mandiri lalu aplikasi mobile jkn menu info terima kasih mely,0,netral
admin mau ganti faskes via aplikasi salah pilih malah anti faskes saudara batal saudara beda domisili,0,netral
admin aku mau check nomor bpjs via nik lewat sms gateway kok kalau via dm admin thanks,0,netral
menko pmk perintah pemda jombang aju semua warga jadi bpjs sehat,0,netral
lama rehab bpjsnya admin,0,netral
admin bpjs pindah pbi kok cek jkn info iur tagih mohon cek admin kepesertan,0,netral
admin mau turun kelas bpjs cara gimana,0,netral
admin wa pandawa kata sedang baik mau daftar jkn mobile nomor hp email daftar bantu daftarin nomor hp email admin,0,netral
mau daftar no hp e mail mobile jkn perlu whatsap pandawa whatsapnya maintenance sosmed dm ig twiter kurang responsif jadi kontak mana,0,netral
halo admin laku ubah no telp hubung pandawa kata sedang ganguan administrasi,0,netral
salam sehat sahabat mohon maaf atas ketidaknyamananya tambah anggota keluarga mandiri lalu aplikasi mobile jkn terima kasih rein,0,netral
hai ijin tanya dong apa benar sekarang tiap cetak sep pasien wajib sidik jari kalau pasien kondisi lemas apa bedrest apa wajib sidik jari biasa sendiri cari rujuk hari beda,0,netral
layan pandawa sedang ganguan tambah anggota keluarga bpjs solusi bagaimana kalau datang langsung kantor bpjs,0,netral
admin mau ubah kepesertan usaha mandiri lewat mobile jkn daftar autodebet kira proses berapa lama,0,netral
cara hitung berapa iur bpjs sehat karyawan,0,netral
halo kakak mau tanya kalau ganti alamat mobile jkn kartu ganti alamat kakak cetak kartu ganti,0,netral
admin syarat tutup bpjs tinggal apa,0,netral
admin pakai autodebit sekarang tari atas tagihanya gimana admin,0,netral
admin mau tanya kena nomor jkn punya suami cek,0,netral
bpjs sehat kalau alam kok diterusin nder non aktifin sekolah lama deh iya kamu bayar jkm tunda nder jadi jatuh mandiri bru sekolah baru nerusin,0,netral
admin kalau gatau nomor bpjs sehat info mana lupa pasword apa jkn nunggu menit,0,netral
bpjs sehat bantu rupa program gotong royong rakyat,0,netral
salam sehat sahabat dinformasikan lebih jenis kepesertan daftar bagai apa terima kasih wahyu,0,netral
alamat bpjs sama ktp beda gimana kata sesuai dukcapil gimana,0,netral
baik perintah tahu timbang besar cicil sisa gaji berapa,0,netral
salam sehat sahabat apabila masuk kepesertan pbi kartu bayar tungak alih jadi pbpu mandiri wajib bayar tungakanya terima kasih esc,0,netral
halo admin surat rujuk tulis laku okt kok tolak rs mohon bantu terima kasih,0,netral
halo kakak cara ubah domisili kartu bpjs gimana soal bpjs mrmang keluarga sih sedgkn sekarang pindh tempat dulu,0,netral
halo admin mau tanya kalau mau update kartu askes bpjs cara gimana,0,netral
kr kalau bpjs karyawan pasu orang tua bagai tangungan posisi orang tua punya bpjs sehat tempat kerja hrd amp ngurus bpjs paham soal,0,netral
mau tanya dong bagaimana cara bpjs terus semua satu trimakasih,0,netral
cara nonaktif bpjs sehat cara online ofline bpjs bpjskesehatan layananbpjs menonaktifkanbpjskesehatan,0,netral
istri masuk dtks kan kata otomatis langsung jadi pbi sekarang kalau aju dinsos dulu apa langsung kantor bpjskes tempat,0,netral
reaktivasi kartu bpjs bagaimana admin via aplikasi terimakasih,0,netral
admin sekarang unuk iur bulan bpjs kes mandiri kelas i berapa,0,netral
admin syarat daftar bpjs apa,0,netral
halo habis masa kontrak pkwt bpjs bayar pt apa iur lanjut otomatis pindah kelas,0,netral
admin kalau minta faskes kartu bpjs beri digital aplikasi jkn bilang suruh nge print bukan sama,0,netral
kalau maksud bpjs ketenagakerjan sih kalau bpjs sehat bukan otomatis ikut sesuai jumlah gaji kakak,0,netral
salam sehat sahabat bayar terima lebih kali bulan sama jadi sisa saldo otomatis akumulasi iur bulan lanjut terima kasih aya,0,netral
bagaimana cara rubah faskes aplikasi mobile jkn,0,netral
kalau alamat surat maksud gimana admin betul suami pindah datang serang banten tegal jawa tengah jadi ektp sekarang jawa tengah bukan banten,0,netral
halo kakak cara ubah domisili kartu bpjs gimana soal bpjs mrmang keluarga sih sedgkn sekarang pindh tempat dulu,0,netral
kalau alamat surat maksud gimana admin betul suami pindah datang serang banten tegal jawa tengah jadi ektp sekarang jawa tengah bukan banten,0,netral
admin mau tanya bulan sehat gigi nasional jatuh bulan apa tanggal berapa terus mau tanya kalau awat gigi bersihin karang gigi cover bpjs,0,netral
admin mau tanya bulan sehat gigi nasional jatuh bulan apa tanggal berapa terus mau tanya kalau awat gigi bersihin karang gigi cover bpjs,0,netral
salam sehat sahabat dinformasikan lebih jenis kepesertan sahabat daftar bagai apa terima kasih hary,0,netral
bayar bpjs non aktif iya status,0,netral
halo alami masalah rupa dobel bayar iur bpjs lalu transfer autodebet mohon bantu,0,netral
saran obat dokter spesialis saraf kakak obat beli sendiri baik apotek tcm herbal kalau efek tahu khasiat baik bila punya bpjs saran urus,0,netral
bila punya bpjs saran urus salam aktif sila lampir surat terang aktif kuliah universitas beri instansi orang tua lapor layan pandawa menu aktif kartu anak tahun kuliah,0,netral
kanal apa ecek kepesertan bpjs sehat,0,netral
kalian memanfatkan layan tatap muka maupun non tatap muka bpjs sehat,0,netral
cek status tagih bpjs sehat lalu aplikasi mobile jkn,0,netral
sila nomor hp email sesuai data bpjs sehat terima kasih,0,netral
cek cara mandiri lalu aplikasi mobile jkn menu info hubung layan care center,0,netral
apabila aktif jadi pbpu mandiri sat lalu aplikasi mobile jkn aju cara manual kantor cabang bpjs sehat sesuai wilayah domisili tinggal,0,netral
saran aju cara manual kantor cabang bpjs sehat sesuai wilayah domisili,0,netral
direktur utama bpjs sehat bagai chair of technical comision tc on medical care sicknes insurance of isa papar rencana kerja tc health sekaligus bagai tc health meting perdana trienium,0,netral
sat bpjs sehat sedang buka rekrutmen seleksi aktuaris badan ajun aktuaris badan,0,netral
daftar laku lalu webiste resmi bpjs sehat maret,0,netral
daftar bpjs sehat wilayah dki jakarta apa kartu bpjs sehat wilayah tangerang daerah pulau jawa mohon jelas,0,netral
pagi admin mau tanya rujuk balik kontrol rs apa muncul jkn mobile tks,0,netral
bpjs sehat sesuai iur sesuai pres nomor jamin sehat hitung sejak iur april,0,netral
salam nomor hp kirim kode otp sesuai daftar database bpjs sehat tambah ubah nomor hp sila lalu layan pandawa layan administrasi lalu whatsap,0,netral
salam tambah anggota keluarga pu pns sila konfirmasi cara langsung lalu satu kerja mana sahabat kerja lalu layan pandawa layan administrasi lalu whatsap,0,netral
admin bayar bpjs langsung cara cek gimana iya,0,netral
halo mau tanya bpjs langsung aktif pindah faskes luar domisili urus langsung kantor bpjs domisili baru,0,netral
bpjs sehat hadir program rehab rencana bayar tahap,0,netral
kalian tahu atur menteri sehat pmk no tahun standar tarif layan sehat lengar program jamin sehat,0,netral
jangan lewat diskusi publik tuju tahun program bpjs sehat,0,netral
pernah layan tugas bpjs sehat baik kantor bpjs sehat mal layan publik mobile customer layan lalu kanal non tatap muka care center pandawa,0,netral
bpjs sehat laku audiensi asosiasi rumah sakit swasta indonesia,0,netral
dewan jamin sosial nasional djsn kolaborasi bpjs sehat laku kaji sama potret kembang lengar program jkn indonesia,0,netral
bpjs sehat mengunakan nomor induk duduk nik bagai nomor identitas program jamin sehat nasional jkn,0,netral
menteri tahan marsekal pertama tni budi satriyo utomo sp kfr mars diskus sama dirjampelkes bpjs sehat lily kresnowati m kes perihal pemanfatan data,0,netral
duta besar republik bangladesh indonesia h e air vice marshal mohamad mostafizur rahman unjung bpjs sehat rangka ajar pengelolan program jkn,0,netral
temu harap jadi langkah awal diskusi lanjut maupun peluang kerja sama kelola jamin sehat bangladesh bpjs sehat,0,netral
badan penyelengara jamin sosial bpjs sehat buka peluang civitas akademika universitas airlanga memanfatkan data milik bpjs sehat bagai basis teliti,0,netral
direktur utama bpjs sehat ghufron mukti kunjunganya,0,netral
ghufron yakin langsung program bpjs sehat lepas libat seluruh mang penting masuk teliti akademisi,0,netral
alam pribadi kalau mau pakai bpjs referensi dulu mana rs benar layan gantung policy rs masing,0,netral
sekarang statmin mimin colab ajak sahabat data sobat bpjs main kuis,0,netral
dewan jamin sosial nasional djsn kolaborasi bpjs sehat laku kaji sama potret kembang lengar program jkn indonesia,0,netral
temu harap jadi langkah awal diskusi lanjut maupun peluang kerja sama kelola jamin sehat bangladesh bpjs sehat akselerasi tingkat pengelolan jamin sosial sehat,0,netral
pesan tuju informasi bpjs sehat segera laku konsultasi sehat dokter fasilitas sehat tingkat pertama fktp tempat daftar sehinga layan sehat lebih lanjut,0,netral
bpjs sehat laku demonstrasi aplikasi mobile jkn hadap wakil bagai negara sesi inovation zone wsf diselengarakan isa maroko,0,netral
salam sahabat butuh layan sehat sila pemeriksan awal faskes daftar butuh tindak khusus beri rujuk rs sesuai indikasi medis,0,netral
kadek maharani nuansa swasti sejak lama daftar program jkn pernah beberapa kali obat mengunakan kartu kadek kata bagai anak muda paham kena bpjs sehat,0,netral
korlantas polri sama bpjs sehat jasa raharja tinjau polres purwakarta lihat progres kesiap rencana uji coba laku kepesertan jkn aktif,0,netral
meski jamin bpjs sehat jumlah perlu perhati kait skema penjaminanya,0,netral
bpjs sehat lomba tulis ide teliti model aktuaria jamin sehat nasional kalian mahasiswa simak infografis syarat ketentuanya,0,netral
komunikasi publik kait program bpjs sehat kini turut jadi agenda perintah konsentrasi,0,netral
mohon beri jelas akses tes online moga pihak bpjs tes ulang,0,netral
temu agen kapal ikan rangka fasilitas jadi agen perisai bpjs ketenagakerjan awak kapal ikan mengcover kepesertan jamin sosial,0,netral
halo selamat pagi admin mau tanya bpjs program kunjung rumah rumah warga informasi anti kartu bpjs anti askes golong pensiun memang pihak bpjs,0,netral
wujud bpjs sehat bpjs sehat dengar penasaran apa sih bpjskesmendengar,0,netral
pemeriksan hamil laku per trimester fktp daftar apabila fktp sedia fasilitas pemeriksan hamil fktp beri rujuk faskes jejaring rekan bidan laku layan sehat sebut,0,netral
perlu tahu sama kader jkn kis rupa mitra resmi bpjs sehat milik peran beri paham kena program jkn kis beri latih program sebut,0,netral
salam sehat sahabat perihal aktif kepesertan pbi sahabat aju lalu kantor dinas sosial tempat mungkin masuk jamin pbi terima bantu iur terima kasih esco,0,netral
datang bpjsnya cara onlinenya admin thanks,0,netral
salam sehat sahabat benar sahabat alih segmen kepesertan pu pegawai swasta jadi pbpu mandiri non aktif usaha tempat kerja terima kasih tata,0,netral
pernah anak demam muntah lalu igd hasil lab keluar diangap apa datang igd jam kerja jam jam jadi cover heuheu aneh aneh ah,-1,negatif
muntah lebih hari muntah hari malam kalau frekuensi sering hari malam kali lebih masuk gawat darurat diare kadang bijak pikir dulu,-1,negatif
gimana dulu sekolah kuliah bpjs orang tua pns pernah pakai sama sekali kartu padahal kelas sekarang kerja otomatis bpjs mandiri rugi sekian tahun bpjs bpjs mandiri sekarang,-1,negatif
tetanga aku kemarin cela motor taat bayar bpjs tiap bulan mau pakai syarat ribet banget lah motor kepolsek dulu lah orang cela bukan kriminal akhir pakai uang sendiri percuma deh bayar tahun kalau,-1,negatif
brengsek bpjs susah system huni sdm bobrok payah tahu nagih duit gilir butuh rs pakai hilangkanbpjs,-1,negatif
taat pajak listrik pajak motor pajak mobil pajak hasil dl kena imbas buruk kemarin minta korden baru kloset baru tunjang kok sentuh,-1,negatif
dokter suka lebih senak lihat pasien bpjs,-1,negatif
preman kedok perintah semua kalang masyarakat tahu begini,-1,negatif
layan bpjs buruk sekali punya bpjs pernah pakai jadi malas bayar,-1,negatif
perintah bpjs semprul,-1,negatif
bpjs daftar jangan dftar mengahapus kepersertan mati,-1,negatif
kok kaya rampok bpjs,-1,negatif
lebih kejam riba bpjs,-1,negatif
manusia indonesia hutang hutang rem kebijakanya pro rakyat sakit lalu kena serang bayar jt kalau mau paje bpjs,-1,negatif
bpjs cara kira mampu bantu perintah hutang numpuk kalau kalian mampu mending punya proteksi pribadi layan obat obat beda,-1,negatif
bayaraja mati mati tambah denda,-1,negatif
bubarin bpjs,-1,negatif
dulu punya bpjs layan aga rada sepele akhir aku bilang aku bayar sendiri usah pakai bpjs nyata obat kasih beda bpjs non bpjs,-1,negatif
denda jangan seram kondisi alas rakyat menungak banyak kondisi,-1,negatif
woy perintah ribet amet bpjs rugi triliun jelas juntrung makin neng nyekek rakyat koreksi kalau aku salah program jamin sehat masyarakat mana jadi wajib perintah nangung masyarakat jangan mis,-1,negatif
jangan asi rakyat mau bayar jadi main asal denda ingat konsep bpjs jamin sosial bukan jadi kaya asuransi swasta mana peran negara kalau palakin rakyat lama rakyat teriak bubar negara kalau perintah becus,-1,negatif
jujur aku paling kecewa sama layan bpjs aku dukung sekarang aku paling anti sama program begini pertama penguna bpjs wajib baca apa cover mana cover masuk opname rumah sakit sedikit rs layan bpjs minta uang jamin microtransaction blablabla kalau aku itung hampir sama biaya asuransi swasta tiga rawat jalan beberapa klinik rs batas pasien kunjung dokter spesialis padahal pasien bayar ful lama tahun empat paling bedebah beban jabat bpjs rerata jt atas fasilitas tunjang terus kamu bpjs bicara konsep gotong royong kamu doktrin,-1,negatif
bpjs paksa sangat halus embel denda cicil benahin dulu deh sistem buruk sekali jangan cari jalan pintas kena masyarakat bpjs jadi jelek kalau citra buruk,-1,negatif
bpjs jadi sulit,-1,negatif
kalau sakit mati usa obat,-1,negatif
pernah ngalamin bayar tungak jutan ragara mau pindah bpjs usaha mandiri phk tanya nyata wajib bayar tagih bpjs orang tua kalau mau bpjs aktif nyata orang tua tahu kalau daftar bpjs ingat waktu caleg daftarin kalau calegnya pilih iur bpjs bakal dibayarin kata eh nyata si caleg pilih jadi nunggak deh taun taun,-1,negatif
selaras uang sama pelayananya bpjs buruk,-1,negatif
aku pernah bpjs bayar niat memang mau non aktif harap blokir pakai bpjs kalau obat lahir selalu pakai umum akhir tahun urus sertifikat tanah lah kok syarate bpjs kalau bpjs ngurus sertifikat tanah jadi mau mau diaktifin tuh kartu bayangin tungak kan amsyong,-1,negatif
ribet banget bpjs,-1,negatif
lah bayar atur sulit nunggu tangan sama sekali alhasil jadi pakai bpjs malah pakai umum nunggu bpjs nunggu mati,-1,negatif
negara kok susah rakyat sih kalau dftr asuransi bagaimana,-1,negatif
mau heran warga memang kasih mudah malah ngeluh sakit baru urus bpjs sembuh lupain wajib ingat sama mertua dulu obat cuci darah cuci darah semingu kali sekali cuci darah biaya juta begini hitung kali kali minggu terus kamu kali bulan tahan lama tahun hitung tuh mumet tuh kalaupun layan jelek iya wajar kamu bayar bukan premium anggap asuransi kamu bayar paling rendah iya semua fasilitas dong yha baru jt protes koar koar sana sini moga protes sehat selalu gbu,-1,negatif
untung malah buntung pakai bpjs,-1,negatif
bpjs resin dulu nerima bpjs terima bantu iur padahal hak,-1,negatif
cara kejam peras rakyat jamin sehat suruh bayar sendiri bilang e jamin negara negara mbah mu,-1,negatif
bukan urus rakyat ne megap kurang bahkan makan ey malah bepjrs sing urus sejahtera kasih mudah rakyat kerja usaha baru deh,-1,negatif
pakai bpjs digalakin padahal orang umur tinggal itungan hari paling enak obat singapore orang sehat sana galak kaya bpjs indonesia wkwkwkw,-1,negatif
dulu suami pernah denda juta juta tiap bulan telat berapa hari bayar kira telat dikit nyata denda hitung wlpun lwat hari sebal,-1,negatif
sih nyata pernah diceritain dosen kasihan miris pakai bpjs,-1,negatif
moga bpjs lebih transparan customer provider sehat kena aliram dana hehe,-1,negatif
takut korupsi ikut asuransi sehat sayang kalau ikut bpjs,-1,negatif
buset kejam sangat rezim apa tahu banyak orang kena phk apa makansaja susah bayar bpjs makin mahal,-1,negatif
pernah kena lebih satu juta biasa pakai bpjs kakek nenek aku memang sering sakit faktor usia selalu bayar bpjs nunggak bulan kalau salah mau pakai rawat inap rumah sakit kena denda bpjs jt lebih ingat,-1,negatif
peras cara halus sih bpjs,-1,negatif
andai pelayananya belit hampir semua orang indonesia bakal pakai rajin bayar iur alam nenek sendiri sat kondisi fatal sempat sempat rumah sakit nanya pakai bpjs umum sat bilang pakai bpjs sat pihak rs bilang kamar mungkin rs mikir kalau pakai bpjs mau rembusnya susah perintah entah lah bagaimana skema lapang,-1,negatif
indonesia yakin merdeka tahun aku rasa jajah sama perintah sendiri pakai bpjs,-1,negatif
pakai bpjs layan beda bayar iur rutin laku kaya bayar,-1,negatif
denda bpjs nyentuh jutan kelas tahun bayar alesanya layan buruk obat buruk jelek orang tua kena alzeimer parkinson rujuk antri ampun kalau program gotong royong kesukarelan masyarakat mau ikut apa kalau paksa kerja paksa kalau jadi seluruh layan perintah wajib aktif bpjs mampus,-1,negatif
banyak banget jadi rs bpjsnya bayar sakit baru mau pakai rugi diri sendiri padahal gimana denda sengaknya meski punya asuransi atleast punya bpjs kan lama sehat,-1,negatif
bpjs kok jadi seram banget bagaimana tadi mampu bayar kmd phk usaha bangkrut shg mampu bayar mudah bijak lebih pro rakyat kecil,-1,negatif
cekik terus leher rakyat bpjs,-1,negatif
mending gausa pakai bpjs,-1,negatif
niat sehat masyarakat malah jadi bengu,-1,negatif
awas masyarakat indonesia malas baca,-1,negatif
aku benar sesal ikut bpjs siapa suruh sat sakit baru ingat bpjs sat sehat pernah mau bayar iur,-1,negatif
benar dulu sistem kelas sama pelayananya baru nagih orang antri kemo sama cuci darah isdet duluan maaf cuci darah sekarang dah layan bpjs,-1,negatif
layan wa menu layan pandawa aneh hari kerja aktif,-1,negatif
dulu ayah pernah mau bpjs keluarga larang mending nabung sendiri dana darurat sendiri bukan percaya sama perintah takut malah jadi beban bpjs sendiri,-1,negatif
tm,-1,negatif
bpjs ngeringanin beban masyarakat pakai istilah denda dl smakin paham sama atur,-1,negatif
pindah ibu kota negara baru butuh biaya besar semua beban rakyat via pajak,-1,negatif
sadar perihal baik fasilitas kurang bengkalai,-1,negatif
main denda lihat realitas masyarakat,-1,negatif
kok admin kok miskin makin susah admin,-1,negatif
hem mau spog mnta rujuk faskes kasih padahal kan jatah kali,-1,negatif
gampang bayang fasilitas padahal bayar mulu tiap bulan hamil lahir biaya pribadi,-1,negatif
cari rujuk mudah bayang,-1,negatif
usg kemarin rujuk faskes ribet point kata kalau penuh point kasih rujuk inti kalau normal bayar umum,-1,negatif
usg gratis bayar obat dlnya pokok just cek batas,-1,negatif
aku hamil cover bpjs usg adan darurat yakali mau usg tunggu darurat akhir mandiri mana kelas kelas lahir klinik bidan adan darurat bru rujuk rs,-1,negatif
laku usg salin normal kluhan lama kandunganya dah prnah adan susah usgin anak dah bolak balik ngrus puskesmas sama misua smpek hari hari bulet akhir bujuk i kecewa,-1,negatif
periksa rutin usg tetap pakai umum pernah cek dokter obgyn pakai bpjs rs instansi suami malah marah i pakai bpjs kata bpjs pakai maks kali bumil,-1,negatif
kalau kandunganya normal normal periksa rsia faskes i rujuk puskesmas bidan bayar sendiri usg tiap bulan perlu harap apa apa sama bpjs,-1,negatif
jadi ingat usg sush banget hamil pandemi awal kmarin jadi usg bidan sertifikat kerja sama dokter,-1,negatif
kata tante dulu sempat cover usg sekali sama faskes wkwk aku tanya kata layan pandemi alhasil tiap usg pakai pribadi,-1,negatif
usg gbsa pakai bpjs adan darurat tangan fakses gbsa jadi rujuk rs mudah ferguso,-1,negatif
lahir normal pakai bpjs malah suruh umum,-1,negatif
tempat bpjs dipostingan admin usg pemeriksan rutin tetap bayar kalau rs pakai lahir normal rs pakai lahir normal bidan bayar kalau pakai infused obat huhu,-1,negatif
kalau usg daerah cover bpjs,-1,negatif
hoax admin kalau mau gratis sc tipu bpjs,-1,negatif
pk bpjs faskes usg cover loh padahal bpjsku bayar tiap bulan bukan fre jasa pak ibu,-1,negatif
tempat aku kalau mau usg bayar admin bahkan nebus obat vitamin bayar terus apa kartu bpjs kalau pakai ibu hamil cerah pak,-1,negatif
usg pakai bpjs asa emis minta faskes,-1,negatif
usg bayar sendiri admin mudah da gambar,-1,negatif
bidan ku klinik bpjs minta aku suami periksa usg dokter spesialis khawatir adan janin alias pemeriksan darurat blg bayar pribadi rujuk bpjs sedih,-1,negatif
nyata usg sangat sulit gawat darurat tunggu minggu omg,-1,negatif
usg dicover admin bayar hasil muas,-1,negatif
mudah purgoso konsul dokter mengunakan bpjs pakai rujuk diagnosis sakit alvonso jadi kalau kandung masalah senua bayar marimar,-1,negatif
salin normal faskes ful cover bpjs paruh usg keluh sedih bayar bpjs,-1,negatif
usg gratis kalau pakai bpjs,-1,negatif
orang bayar bpjs kok sulit padahal orang hamil biaya masuk besar bpjs kaya mikir situ nunggu kandung masalah baru cover ckckck,-1,negatif
usg dicover bpjs kok,-1,negatif
kemarin lahir normal bidan posisi bayi sungsang cover bpjs sama sekali bpjs,-1,negatif
usg rutin tiap bulan bayar habis malas pakai bpjs mesti pakai rujuk lahir pakai bpjs sc padahal niat normal bidan alhamdulilah ful dicover bpjs bayar perban rban kalau normal bayar dicover bpjs,-1,negatif
kalau usg selalu byar gabsa pakai bpjs,-1,negatif
mudah byangkan usg sini pakai bpjs lahir normal langsung pakai bpjs kcuali rujuk hm,-1,negatif
awal periksa pernah kasih rujuk usg jadi bayar sendri,-1,negatif
salin normal dicover bpjs periksa sama usg bayar sendiri,-1,negatif
punya bpjs selalu ikut jalur umum malas ribetnya wqwq usg kontrol lahir semua alhamdulilah bayar,-1,negatif
pernah coba usg pakai bpjs layan kurang kena pelit informasi padahal hamil pertama butuh informasi lebih,-1,negatif
lahir anak sc pakai bpjs bayang bakal dijutekin sama suster nyata salah layan tetap baik markotop,-1,negatif
daerah ku keluh dulu baru kasih rujuk usg repot,-1,negatif
semua ditangung layan buruk bpjs,-1,negatif
lahir normal sini pakai bpjs rumah sakit,-1,negatif
aku pernah cobain bpjs faskes rujuk periksa bidan usg tetap bayar ribu gratis bayar usg untung suami punya asuransi kantor akhir aku pakai asuransi pemeriksan rutin obgyn usg dicover,-1,negatif
mudah gambar mom,-1,negatif
tempat kalau usg klinik gratis semua rumah sakit,-1,negatif
pernah rasa eror rs esnawan sanggup nunggu akhirmya sia pulang asuransi swasta punya antisipasi,-1,negatif
waduh kasihan mau obat pakai bpjs miris sekali,-1,negatif
kan rumah sakit rujuk nasional antisipasi dong jangan iuranya kencang misal cara a dong cara rs rujuk loh tempat orang sakit lumayan parah buruk sekali,-1,negatif
sama buruk sama bayang nyata,-1,negatif
ribet proses makan waktu emosi,-1,negatif
kalau baca artikel praktek beuh bayang kan bakal seribet apa arogan jutek,-1,negatif
alam langsung bpjs kacamata nyata rugi banyak misal harga kacamata ribu lebih ditangung bpjs ribu,-1,negatif
beri kartu bpjs optik ribet,-1,negatif
ruwet modus bpjs,-1,negatif
ribu hm harga framenya sekarang atas ribu kaca auto rugi banyak memang dulu waktu pakai askes pakai cara kacamata jelek gampang rusak,-1,negatif
lama banget pelayanya dokter jutek arogan nyawa jadi taruh,-1,negatif
iya harga kacamata jauh lebih mahal kacamata biasa kualitas jelek,-1,negatif
benar sih kacamata minus sehat beri model kuno jelek banget,-1,negatif
pernah hari lsg patah rusak kacamata,-1,negatif
